OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
2405,276,96,2025-06-30,4,6818.91,STORE_8
2406,653,68,2025-08-29,7,9874.26,STORE_11
2407,513,86,2025-11-21,7,2835.59,STORE_14
2408,554,44,2025-08-10,2,7908.97,STORE_23
2409,794,69,2025-10-18,3,2855.86,STORE_17
2410,147,52,2025-06-12,6,6871.89,STORE_18
2411,962,15,2025-10-15,1,4763.0,STORE_20
2412,358,77,2025-04-25,8,7911.43,STORE_19
2413,189,54,2025-11-29,7,8105.27,STORE_20
2414,395,7,2025-06-27,1,6822.24,STORE_24
2415,99,20,2025-09-11,6,4539.41,STORE_18
2416,20,64,2025-06-17,6,3795.14,STORE_18
2417,457,68,2025-11-27,3,6536.09,STORE_5
2418,902,45,2025-11-30,4,8861.88,STORE_9
2419,515,94,2025-08-05,9,9589.36,STORE_19
2420,943,98,2025-03-29,9,3701.13,STORE_17
2421,81,71,2025-10-11,8,1401.41,STORE_23
2422,301,82,2025-08-05,9,822.96,STORE_13
2423,405,30,2025-10-23,3,884.02,STORE_14
2424,296,47,2025-01-17,4,9174.98,STORE_13
2425,32,73,2025-02-05,3,9760.66,STORE_21
2426,869,54,2025-03-17,8,4825.31,STORE_3
2427,825,11,2025-09-16,2,7497.85,STORE_21
2428,994,47,2025-08-18,7,704.48,STORE_2
2429,167,36,2025-03-04,8,2939.42,STORE_18
2430,387,79,2025-07-09,6,9170.89,STORE_16
2431,640,72,2025-07-17,3,5286.94,STORE_13
2432,338,6,2025-07-30,8,146.13,STORE_13
2433,256,43,2025-04-12,7,3103.31,STORE_25
2434,846,12,2025-08-06,10,6841.48,STORE_10
2435,88,25,2025-09-26,10,3419.13,STORE_6
2436,268,16,2025-08-08,4,2925.47,STORE_2
2437,949,84,2025-05-18,2,8508.59,STORE_7
2438,764,93,2025-01-19,1,1649.84,STORE_6
2439,480,33,2025-10-24,4,8556.5,STORE_4
2440,141,51,2025-08-31,9,6051.77,STORE_23
2441,181,94,2025-03-10,7,8301.05,STORE_8
2442,208,90,2025-04-08,5,5449.73,STORE_13
2443,249,99,2025-07-03,4,4655.97,STORE_23
2444,366,71,2025-04-21,5,5670.77,STORE_13
2445,654,43,2025-12-18,5,7207.81,STORE_19
2446,268,17,2025-09-12,5,7314.76,STORE_16
2447,934,70,2025-12-17,10,8071.41,STORE_25
2448,348,75,2025-11-30,4,9838.06,STORE_5
2449,778,29,2025-07-24,5,5252.01,STORE_23
2450,142,56,2025-12-09,10,6688.42,STORE_12
2451,225,26,2025-01-08,3,8503.17,STORE_23
2452,577,74,2025-10-19,5,6665.17,STORE_6
2453,8,56,2025-05-04,7,4331.24,STORE_5
2454,816,83,2025-06-07,8,8688.86,STORE_8
2455,980,7,2025-12-05,7,7523.42,STORE_12
2456,946,15,2025-01-03,8,8422.97,STORE_18
2457,357,71,2025-10-03,5,9843.03,STORE_10
2458,757,73,2025-02-17,6,3606.79,STORE_17
2459,350,80,2025-08-27,3,2543.01,STORE_14
2460,225,57,2025-07-02,10,7174.12,STORE_4
2461,298,33,2025-12-23,6,7208.7,STORE_5
2462,333,72,2025-01-05,9,452.48,STORE_1
2463,893,74,2025-03-17,2,4581.51,STORE_18
2464,987,21,2025-02-19,10,6953.96,STORE_19
2465,127,41,2025-01-09,10,4204.48,STORE_13
2466,457,86,2025-12-16,10,7615.79,STORE_11
2467,508,95,2025-02-05,8,3305.87,STORE_13
2468,868,74,2025-02-17,1,3451.61,STORE_12
2469,385,11,2025-03-31,3,1898.4,STORE_22
2470,768,29,2025-08-07,7,5977.52,STORE_17
2471,264,90,2025-04-25,10,3489.21,STORE_19
2472,993,25,2025-10-11,2,960.03,STORE_8
2473,970,20,2025-08-21,5,7940.82,STORE_19
2474,32,96,2025-10-06,9,3015.26,STORE_11
2475,420,33,2025-03-30,4,6081.03,STORE_4
2476,399,47,2025-04-11,10,9780.97,STORE_11
2477,986,18,2025-10-14,5,104.21,STORE_15
2478,720,27,2025-09-23,7,6662.6,STORE_3
2479,831,62,2025-10-22,5,2275.56,STORE_10
2480,471,66,2025-10-31,3,2919.62,STORE_5
2481,887,33,2025-12-18,8,1860.09,STORE_18
2482,157,43,2025-11-15,2,1035.31,STORE_10
2483,174,40,2025-04-14,7,359.93,STORE_20
2484,983,85,2025-10-14,7,2635.83,STORE_20
2485,330,92,2025-07-04,9,6950.97,STORE_17
2486,939,37,2025-10-28,4,4585.47,STORE_15
2487,367,24,2025-01-13,7,3829.47,STORE_23
2488,772,91,2025-06-25,4,6670.31,STORE_9
2489,736,3,2025-04-05,9,3611.02,STORE_12
2490,265,5,2025-08-02,3,9491.4,STORE_4
2491,173,27,2025-09-22,1,5319.17,STORE_5
2492,565,59,2025-09-22,7,4372.25,STORE_11
2493,814,93,2025-10-27,6,8118.43,STORE_3
2494,268,35,2025-06-14,4,7413.81,STORE_20
2495,244,88,2025-07-30,5,7372.17,STORE_19
2496,138,50,2025-10-07,1,2050.09,STORE_12
2497,564,64,2025-10-17,4,6277.45,STORE_22
2498,562,22,2025-03-02,1,3468.27,STORE_21
2499,766,36,2025-01-14,6,6914.01,STORE_13
2500,31,91,2025-06-01,8,9663.6,STORE_13
2501,286,42,2025-04-17,10,6493.21,STORE_1
2502,56,48,2025-10-31,9,137.03,STORE_12
2503,455,13,2025-11-14,4,6793.25,STORE_4
2504,396,13,2025-06-10,1,1604.89,STORE_11
2505,151,27,2025-07-15,5,4584.75,STORE_6
2506,211,46,2025-02-28,3,9285.81,STORE_5
2507,816,46,2025-06-17,8,1727.7,STORE_25
2508,294,17,2025-01-23,9,1207.56,STORE_19
2509,79,12,2025-07-14,10,3805.23,STORE_9
2510,166,96,2025-07-06,8,322.61,STORE_2
2511,230,23,2025-02-15,1,5639.2,STORE_16
2512,541,79,2025-10-29,3,6971.95,STORE_8
2513,521,95,2025-07-25,2,482.64,STORE_22
2514,492,50,2025-09-12,9,2226.66,STORE_2
2515,727,85,2025-06-11,10,6009.51,STORE_4
2516,283,81,2025-02-28,4,545.9,STORE_4
2517,48,31,2025-07-18,1,8836.61,STORE_2
2518,227,81,2025-05-09,10,4536.58,STORE_24
2519,616,37,2025-05-05,2,9824.71,STORE_11
2520,399,62,2025-10-11,9,5314.23,STORE_1
2521,687,42,2025-11-04,5,8093.6,STORE_13
2522,326,30,2025-02-16,10,3679.19,STORE_18
2523,992,70,2025-11-12,3,7118.19,STORE_13
2524,142,74,2025-04-15,3,9747.45,STORE_24
2525,465,52,2025-07-31,10,9149.02,STORE_24
2526,439,97,2025-10-08,3,2532.67,STORE_15
2527,244,93,2025-12-02,9,7075.97,STORE_8
2528,452,80,2025-09-04,10,4984.06,STORE_11
2529,371,72,2025-11-23,7,3705.7,STORE_23
2530,320,81,2025-07-10,5,581.02,STORE_6
2531,917,88,2025-04-06,5,2230.16,STORE_8
2532,774,38,2025-12-12,5,6722.56,STORE_1
2533,434,88,2025-08-13,3,8163.95,STORE_24
2534,511,100,2025-12-22,2,3200.09,STORE_7
2535,154,64,2025-09-07,2,9558.48,STORE_6
2536,262,46,2025-11-25,3,8699.13,STORE_22
2537,78,1,2025-02-09,1,953.69,STORE_10
2538,913,19,2025-08-31,7,7641.48,STORE_15
2539,732,50,2025-02-02,5,8998.79,STORE_16
2540,990,19,2025-09-28,6,6872.57,STORE_13
2541,553,15,2025-03-24,7,8773.69,STORE_20
2542,137,3,2025-07-05,7,4303.21,STORE_7
2543,718,41,2025-05-17,10,7983.63,STORE_12
2544,835,89,2025-10-17,8,1900.44,STORE_17
2545,728,87,2025-10-27,6,3833.71,STORE_13
2546,689,26,2025-11-02,8,9381.68,STORE_7
2547,523,25,2025-02-24,6,7488.35,STORE_11
2548,421,69,2025-12-14,8,9172.03,STORE_6
2549,255,67,2025-03-08,10,4518.05,STORE_7
2550,789,75,2025-08-20,8,4722.76,STORE_12
2551,985,68,2025-12-13,3,2517.77,STORE_11
2552,948,53,2025-04-11,7,3481.05,STORE_25
2553,675,83,2025-03-08,8,6793.22,STORE_10
2554,973,81,2025-06-28,1,5971.95,STORE_15
2555,14,24,2025-02-14,10,9245.52,STORE_2
2556,843,8,2025-04-26,8,3028.27,STORE_24
2557,363,80,2025-04-01,4,9963.17,STORE_9
2558,319,44,2025-05-25,9,991.32,STORE_5
2559,556,24,2025-11-25,4,5719.68,STORE_12
2560,879,65,2025-08-28,9,8568.0,STORE_20
2561,1000,8,2025-07-01,8,9184.23,STORE_23
2562,149,80,2025-04-27,4,1392.96,STORE_21
2563,304,96,2025-06-03,9,4465.99,STORE_6
2564,507,55,2025-04-29,8,2002.82,STORE_15
2565,374,34,2025-04-09,4,9918.52,STORE_22
2566,113,20,2025-05-04,1,5999.76,STORE_23
2567,129,17,2025-12-18,9,9741.51,STORE_23
2568,644,25,2025-12-01,3,3749.7,STORE_23
2569,88,74,2025-11-25,7,7157.33,STORE_8
2570,423,52,2025-05-20,5,9627.96,STORE_16
2571,455,4,2025-05-04,4,5300.14,STORE_22
2572,353,5,2025-11-14,8,9737.1,STORE_6
2573,324,31,2025-05-05,10,8813.97,STORE_22
2574,726,19,2025-02-15,1,8193.64,STORE_12
2575,825,85,2025-07-20,7,2199.03,STORE_19
2576,837,71,2025-10-06,10,5376.07,STORE_13
2577,240,83,2025-09-12,1,5000.89,STORE_18
2578,267,69,2025-11-04,7,8493.61,STORE_22
2579,222,7,2025-12-25,10,3360.47,STORE_10
2580,838,28,2025-03-09,9,2546.0,STORE_8
2581,87,44,2025-03-16,2,8006.23,STORE_21
2582,573,6,2025-10-11,9,6490.9,STORE_12
2583,682,14,2025-04-14,2,1995.29,STORE_17
2584,536,98,2025-11-16,3,7322.44,STORE_24
2585,595,52,2025-10-30,9,6415.95,STORE_7
2586,949,78,2025-08-16,9,9506.65,STORE_3
2587,825,62,2025-07-07,1,7384.28,STORE_17
2588,337,83,2025-02-05,3,1127.76,STORE_9
2589,647,91,2025-01-23,5,4056.43,STORE_8
2590,132,95,2025-03-29,1,2486.77,STORE_17
2591,415,98,2025-09-25,1,3047.63,STORE_18
2592,804,95,2025-11-25,7,7969.97,STORE_14
2593,540,44,2025-12-01,8,3497.16,STORE_18
2594,93,52,2025-06-19,8,7294.87,STORE_21
2595,825,12,2025-05-22,5,1300.84,STORE_17
2596,295,89,2025-09-12,1,6505.79,STORE_16
2597,401,80,2025-10-21,3,3739.18,STORE_18
2598,893,68,2025-05-29,4,711.53,STORE_22
2599,822,25,2025-05-11,8,7031.06,STORE_10
2600,581,100,2025-01-09,8,2859.09,STORE_21
2601,698,26,2025-08-17,6,7982.21,STORE_20
2602,718,39,2025-05-13,1,1816.71,STORE_19
2603,557,52,2025-03-11,4,8326.85,STORE_18
2604,974,41,2025-05-19,10,7707.07,STORE_20
2605,124,79,2025-12-26,1,2883.01,STORE_23
2606,480,21,2025-01-05,5,3780.19,STORE_6
2607,827,58,2025-08-03,6,2126.06,STORE_3
2608,481,60,2025-11-22,10,2639.33,STORE_5
2609,141,29,2025-09-17,3,5486.6,STORE_6
2610,954,35,2025-01-08,10,5114.5,STORE_12
2611,43,4,2025-01-05,3,9498.17,STORE_13
2612,505,71,2025-08-01,8,7041.27,STORE_9
2613,305,53,2025-05-14,3,6164.95,STORE_10
2614,306,36,2025-01-13,8,4573.98,STORE_12
2615,483,56,2025-06-18,1,4981.77,STORE_21
2616,45,59,2025-01-07,10,3459.98,STORE_17
2617,165,52,2025-03-17,4,8538.43,STORE_9
2618,922,70,2025-09-28,8,3476.74,STORE_15
2619,930,9,2025-10-29,6,2646.53,STORE_20
2620,908,99,2025-11-04,2,5277.37,STORE_14
2621,232,36,2025-05-30,8,2161.65,STORE_11
2622,821,26,2025-10-24,3,4347.85,STORE_3
2623,530,81,2025-11-08,3,7420.0,STORE_13
2624,824,52,2025-01-09,1,5558.24,STORE_9
2625,758,61,2025-03-24,7,9023.45,STORE_12
2626,307,75,2025-09-03,1,2882.14,STORE_2
2627,386,23,2025-07-19,7,6777.45,STORE_23
2628,794,58,2025-09-12,4,4328.13,STORE_16
2629,852,66,2025-10-02,2,8772.64,STORE_13
2630,926,90,2025-09-16,6,1942.42,STORE_5
2631,490,79,2025-07-18,7,3176.3,STORE_16
2632,695,35,2025-04-14,1,7386.12,STORE_2
2633,381,12,2025-02-13,6,3945.95,STORE_4
2634,819,77,2025-10-27,10,7666.92,STORE_6
2635,552,61,2025-07-25,7,3550.4,STORE_12
2636,543,26,2025-07-09,1,9051.45,STORE_20
2637,717,70,2025-12-19,6,9942.95,STORE_12
2638,774,21,2025-05-28,3,4617.56,STORE_21
2639,152,28,2025-03-11,9,5794.5,STORE_18
2640,340,70,2025-01-15,6,793.17,STORE_21
2641,14,25,2025-09-21,1,1251.06,STORE_25
2642,210,61,2025-07-20,9,8752.8,STORE_5
2643,297,68,2025-11-16,2,5760.79,STORE_17
2644,603,20,2025-12-19,9,1178.21,STORE_22
2645,419,14,2025-06-10,2,2295.61,STORE_21
2646,177,27,2025-04-29,10,2663.71,STORE_25
2647,391,98,2025-07-22,10,2742.99,STORE_3
2648,986,12,2025-10-26,9,4477.79,STORE_21
2649,168,27,2025-10-02,1,1082.42,STORE_2
2650,772,15,2025-07-03,7,5269.6,STORE_15
2651,215,51,2025-08-08,7,5795.17,STORE_4
2652,41,7,2025-01-19,8,1656.04,STORE_10
2653,201,97,2025-06-26,8,8823.67,STORE_23
2654,839,77,2025-09-07,5,331.03,STORE_23
2655,443,4,2025-05-20,2,4534.89,STORE_10
2656,307,100,2025-01-05,9,9310.36,STORE_13
2657,1,50,2025-02-03,3,2158.82,STORE_7
2658,123,34,2025-01-14,8,9273.33,STORE_4
2659,611,68,2025-08-11,9,5422.62,STORE_17
2660,34,40,2025-04-25,8,9324.14,STORE_10
2661,585,65,2025-09-09,8,6606.94,STORE_21
2662,624,65,2025-02-07,9,3418.78,STORE_23
2663,154,85,2025-12-31,6,563.19,STORE_7
2664,834,11,2025-06-17,1,330.56,STORE_22
2665,238,41,2025-04-13,1,194.38,STORE_5
2666,547,17,2025-04-30,6,188.91,STORE_18
2667,544,9,2025-08-26,5,5134.9,STORE_1
2668,818,46,2025-04-05,4,7672.29,STORE_8
2669,232,69,2025-07-23,7,6655.25,STORE_3
2670,158,80,2025-07-23,9,3989.04,STORE_8
2671,168,84,2025-12-26,5,6979.83,STORE_15
2672,36,12,2025-02-09,8,7877.4,STORE_7
2673,983,44,2025-04-05,3,2639.96,STORE_2
2674,207,25,2025-02-09,6,8087.7,STORE_12
2675,997,38,2025-06-16,1,7376.49,STORE_6
2676,613,95,2025-11-07,7,3461.86,STORE_20
2677,828,88,2025-06-11,10,5073.84,STORE_8
2678,209,65,2025-07-12,2,4666.56,STORE_11
2679,777,18,2025-02-23,3,9569.55,STORE_19
2680,120,63,2025-08-09,5,4918.49,STORE_12
2681,230,10,2025-09-30,3,1275.36,STORE_23
2682,585,89,2025-10-10,6,5025.13,STORE_6
2683,260,98,2025-02-17,4,4997.2,STORE_17
2684,284,39,2025-03-01,9,3952.31,STORE_8
2685,729,13,2025-08-27,2,6647.18,STORE_20
2686,385,82,2025-10-31,3,7002.36,STORE_5
2687,963,19,2025-08-15,10,9367.65,STORE_10
2688,742,21,2025-12-13,10,5075.92,STORE_8
2689,693,58,2025-11-18,6,9233.81,STORE_3
2690,715,83,2025-05-19,9,2791.64,STORE_16
2691,869,44,2025-10-18,5,9749.47,STORE_8
2692,62,88,2025-09-16,4,5864.31,STORE_18
2693,792,89,2025-10-27,4,6803.79,STORE_3
2694,260,3,2025-07-13,2,5877.71,STORE_24
2695,439,20,2025-09-21,4,3807.55,STORE_17
2696,553,7,2025-12-28,3,7547.53,STORE_17
2697,103,13,2025-06-21,8,1750.1,STORE_25
2698,359,44,2025-11-02,2,2120.63,STORE_8
2699,259,47,2025-07-09,5,8443.45,STORE_21
2700,834,66,2025-04-03,3,6531.41,STORE_19
2701,501,35,2025-10-11,4,7616.94,STORE_13
2702,771,35,2025-01-16,8,5083.78,STORE_22
2703,145,54,2025-03-17,6,855.08,STORE_16
2704,185,39,2025-02-13,7,5373.2,STORE_12
2705,265,41,2025-11-02,6,1570.85,STORE_18
2706,869,22,2025-09-02,1,1676.13,STORE_15
2707,475,77,2025-04-29,9,2799.82,STORE_7
2708,755,48,2025-01-16,8,2827.86,STORE_17
2709,276,73,2025-06-01,7,3586.72,STORE_2
2710,141,88,2025-11-05,9,9126.77,STORE_17
2711,200,95,2025-07-10,2,7990.46,STORE_7
2712,605,75,2025-06-09,2,7676.58,STORE_23
2713,504,58,2025-11-03,7,6220.82,STORE_15
2714,248,14,2025-08-28,2,887.37,STORE_25
2715,791,63,2025-11-04,9,6652.94,STORE_16
2716,702,3,2025-04-07,8,800.62,STORE_7
2717,90,5,2025-09-08,3,3662.84,STORE_8
2718,113,18,2025-10-03,9,8439.32,STORE_1
2719,370,26,2025-07-07,7,2004.32,STORE_19
2720,837,80,2026-01-01,3,6318.73,STORE_18
2721,874,18,2025-12-07,2,2129.77,STORE_10
2722,418,66,2025-08-07,2,7145.25,STORE_15
2723,316,55,2025-08-06,10,8736.66,STORE_25
2724,233,98,2025-05-13,6,5905.48,STORE_1
2725,528,100,2025-02-26,1,1994.59,STORE_1
2726,1,2,2025-02-14,2,5524.97,STORE_10
2727,314,77,2025-09-27,3,389.1,STORE_15
2728,34,92,2025-10-03,5,6247.2,STORE_8
2729,12,13,2025-04-08,7,7106.82,STORE_2
2730,935,13,2025-02-01,2,9012.79,STORE_4
2731,74,97,2025-03-18,3,1371.68,STORE_15
2732,658,100,2025-01-04,1,9440.82,STORE_20
2733,849,71,2025-02-17,6,2305.43,STORE_14
2734,121,41,2025-06-22,8,3615.9,STORE_12
2735,244,11,2025-12-05,10,9506.29,STORE_5
2736,219,73,2025-05-03,9,3969.06,STORE_8
2737,325,25,2025-09-07,4,6780.87,STORE_8
2738,729,23,2025-01-13,6,8279.58,STORE_22
2739,852,28,2025-11-07,3,6908.45,STORE_6
2740,325,33,2025-10-17,8,1682.13,STORE_5
2741,885,62,2025-07-04,2,2909.97,STORE_9
2742,276,3,2025-05-28,4,6126.34,STORE_8
2743,577,2,2025-04-23,4,1742.92,STORE_2
2744,368,59,2025-05-05,1,9047.86,STORE_22
2745,307,33,2025-08-02,8,4109.75,STORE_10
2746,224,8,2025-05-26,7,6047.74,STORE_17
2747,362,63,2025-03-06,6,281.08,STORE_6
2748,818,82,2025-04-09,10,8747.24,STORE_2
2749,62,79,2025-10-24,4,5089.39,STORE_2
2750,490,9,2025-12-21,1,4792.36,STORE_24
2751,533,22,2025-11-18,4,5590.97,STORE_3
2752,435,66,2025-06-18,8,5177.47,STORE_11
2753,432,52,2025-09-20,9,573.1,STORE_19
2754,961,74,2025-03-30,5,6414.15,STORE_23
2755,982,48,2025-08-12,1,6508.35,STORE_25
2756,273,29,2025-09-20,9,9319.23,STORE_23
2757,399,94,2025-03-24,5,815.44,STORE_5
2758,501,31,2025-12-09,4,5753.59,STORE_6
2759,221,91,2025-03-30,2,1829.59,STORE_6
2760,645,61,2025-09-06,1,9994.07,STORE_9
2761,115,16,2025-03-20,2,6827.31,STORE_16
2762,181,45,2025-08-05,10,1419.17,STORE_6
2763,690,16,2025-05-03,7,1120.06,STORE_8
2764,940,45,2025-09-21,3,6738.27,STORE_7
2765,729,30,2025-04-20,6,6721.94,STORE_12
2766,95,68,2025-09-21,1,5344.96,STORE_25
2767,812,59,2025-05-22,4,2119.54,STORE_24
2768,421,17,2025-02-18,9,4383.41,STORE_9
2769,997,62,2025-07-31,7,5091.82,STORE_4
2770,553,86,2025-03-03,10,5548.81,STORE_3
2771,172,39,2025-05-14,10,8710.05,STORE_1
2772,105,66,2025-04-24,6,1852.59,STORE_4
2773,298,60,2025-03-03,3,7877.24,STORE_22
2774,335,9,2025-09-17,5,7901.94,STORE_4
2775,575,34,2025-10-12,2,4870.49,STORE_17
2776,990,65,2025-11-01,8,6674.99,STORE_6
2777,500,15,2025-08-05,4,1461.92,STORE_10
2778,604,40,2025-02-24,4,6660.49,STORE_15
2779,243,48,2025-07-18,9,1556.35,STORE_6
2780,920,22,2025-12-18,1,5193.15,STORE_10
2781,340,40,2025-02-20,9,3271.45,STORE_11
2782,749,72,2025-03-14,6,635.36,STORE_4
2783,1000,43,2025-05-15,8,4570.81,STORE_1
2784,262,86,2025-01-24,9,491.19,STORE_23
2785,810,45,2025-05-22,7,5983.75,STORE_16
2786,249,9,2025-01-23,9,5755.59,STORE_18
2787,169,6,2025-07-31,1,7978.7,STORE_17
2788,136,69,2025-06-09,7,7729.13,STORE_9
2789,762,58,2025-01-24,5,6988.22,STORE_5
2790,684,35,2025-03-22,2,7796.95,STORE_20
2791,54,60,2025-04-15,1,4885.27,STORE_6
2792,202,3,2025-06-10,9,4809.75,STORE_22
2793,512,27,2025-09-19,7,6539.03,STORE_17
2794,213,12,2025-05-11,9,8936.44,STORE_4
2795,743,68,2025-01-03,4,6243.08,STORE_5
2796,29,95,2025-01-21,6,7411.43,STORE_25
2797,964,87,2025-05-29,10,8860.3,STORE_24
2798,441,36,2025-10-21,7,5160.92,STORE_17
2799,512,76,2025-02-25,7,6078.73,STORE_13
2800,391,8,2025-12-31,10,9040.25,STORE_25
2801,722,13,2025-06-23,2,9774.96,STORE_4
2802,202,90,2025-07-14,1,437.93,STORE_2
2803,995,86,2025-07-08,7,5556.94,STORE_18
2804,712,85,2025-05-01,8,7008.28,STORE_12
2805,631,24,2025-12-29,4,2053.98,STORE_19
2806,311,93,2025-02-16,10,4699.43,STORE_24
2807,264,83,2025-07-11,3,5355.88,STORE_13
2808,132,40,2025-08-30,9,8260.58,STORE_9
2809,591,46,2025-01-24,3,2821.71,STORE_11
2810,386,17,2025-10-14,1,5125.22,STORE_17
2811,419,32,2025-08-01,9,4659.05,STORE_19
2812,929,60,2025-09-12,6,3024.18,STORE_25
2813,939,37,2025-08-28,9,3323.78,STORE_21
2814,167,77,2025-08-01,2,6022.26,STORE_22
2815,40,41,2025-03-19,7,4587.77,STORE_14
2816,291,13,2025-08-29,8,4929.53,STORE_23
2817,707,69,2025-02-06,2,1291.89,STORE_17
2818,904,39,2025-05-24,9,4873.32,STORE_19
2819,855,47,2025-09-15,6,7545.12,STORE_13
2820,174,74,2025-11-26,5,4206.75,STORE_13
2821,45,42,2025-02-23,3,3464.16,STORE_16
2822,401,84,2025-01-27,3,6437.08,STORE_1
2823,284,96,2025-08-20,9,2175.77,STORE_19
2824,314,73,2025-02-13,8,325.92,STORE_6
2825,570,55,2025-02-10,7,3972.88,STORE_8
2826,803,43,2025-05-26,10,3742.57,STORE_22
2827,197,62,2025-09-14,2,1368.04,STORE_25
2828,888,23,2025-06-27,6,1890.66,STORE_21
2829,150,18,2025-03-29,7,4979.35,STORE_18
2830,504,23,2025-08-19,9,6591.66,STORE_12
2831,34,6,2025-12-16,8,3419.95,STORE_20
2832,725,76,2025-08-14,3,172.08,STORE_14
2833,899,41,2025-02-19,10,8775.22,STORE_25
2834,587,14,2025-04-16,6,4170.26,STORE_12
2835,209,96,2025-08-08,10,3034.6,STORE_13
2836,140,85,2025-03-20,9,7065.32,STORE_21
2837,809,58,2025-07-23,8,750.63,STORE_6
2838,943,35,2025-04-02,4,6135.49,STORE_11
2839,220,27,2025-10-23,8,6831.9,STORE_4
2840,788,98,2025-08-16,2,8912.07,STORE_4
2841,798,46,2025-10-31,7,5256.76,STORE_22
2842,273,71,2025-11-09,8,3427.98,STORE_19
2843,404,6,2025-07-26,5,3712.94,STORE_24
2844,835,57,2025-05-17,3,2963.99,STORE_5
2845,873,80,2025-12-14,8,6492.97,STORE_8
2846,854,80,2025-08-24,9,2355.68,STORE_5
2847,864,79,2025-06-23,2,3029.27,STORE_12
2848,709,19,2025-05-24,3,3928.12,STORE_14
2849,225,61,2025-06-01,5,8956.81,STORE_6
2850,742,43,2025-11-03,2,619.3,STORE_19
2851,952,45,2025-11-11,10,6976.37,STORE_1
2852,244,68,2025-09-07,8,1716.33,STORE_10
2853,56,19,2025-10-21,2,6970.35,STORE_9
2854,138,44,2025-11-16,6,8115.01,STORE_9
2855,73,68,2025-06-02,10,4034.42,STORE_20
2856,121,5,2025-05-16,8,8531.96,STORE_21
2857,818,54,2025-06-03,1,9502.1,STORE_6
2858,619,76,2025-03-16,1,1057.53,STORE_25
2859,182,100,2025-05-27,7,5838.92,STORE_12
2860,283,16,2025-08-13,6,3478.43,STORE_6
2861,678,19,2025-08-18,5,3163.55,STORE_4
2862,88,87,2025-05-21,1,3622.31,STORE_21
2863,631,2,2025-02-24,10,7596.89,STORE_11
2864,408,88,2025-03-03,2,7192.51,STORE_16
2865,960,59,2025-09-14,4,6967.11,STORE_23
2866,208,79,2025-02-04,9,2895.08,STORE_6
2867,152,53,2025-02-12,8,181.52,STORE_24
2868,18,95,2025-06-10,8,3877.13,STORE_25
2869,811,97,2025-02-07,4,8462.7,STORE_1
2870,735,67,2025-04-21,3,8864.38,STORE_7
2871,502,62,2025-03-21,6,538.19,STORE_4
2872,652,87,2025-05-26,7,7030.0,STORE_6
2873,19,48,2025-11-24,1,7840.45,STORE_21
2874,239,17,2025-04-24,7,8286.35,STORE_5
2875,430,96,2025-10-29,8,6243.75,STORE_20
2876,717,50,2025-01-09,5,4265.61,STORE_25
2877,126,79,2025-01-30,7,7066.51,STORE_24
2878,587,62,2025-09-05,7,6864.15,STORE_25
2879,587,47,2025-08-01,5,1713.04,STORE_1
2880,694,59,2025-01-08,4,1435.03,STORE_20
2881,352,92,2025-07-04,3,6379.88,STORE_23
2882,809,72,2025-06-25,9,1862.49,STORE_3
2883,526,15,2025-12-18,6,6574.86,STORE_3
2884,218,3,2025-12-13,10,3070.33,STORE_14
2885,213,23,2025-03-06,4,1878.75,STORE_21
2886,311,48,2025-11-29,3,5139.8,STORE_1
2887,507,87,2025-11-25,6,9647.81,STORE_23
2888,132,9,2025-05-01,9,7598.94,STORE_16
2889,427,24,2025-03-03,8,5970.9,STORE_16
2890,158,62,2025-07-05,9,590.19,STORE_2
2891,127,89,2025-10-08,1,6551.56,STORE_21
2892,269,62,2025-06-10,9,4960.15,STORE_14
2893,782,41,2025-06-20,4,9376.8,STORE_16
2894,692,93,2025-01-30,9,3682.55,STORE_5
2895,864,59,2025-05-09,2,1442.11,STORE_22
2896,19,19,2025-02-04,10,9931.39,STORE_15
2897,668,31,2025-03-18,10,2512.94,STORE_23
2898,65,86,2025-08-01,4,5556.44,STORE_6
2899,80,61,2025-08-04,3,4400.99,STORE_25
2900,201,94,2025-12-24,1,307.88,STORE_9
2901,399,69,2025-03-24,7,2709.56,STORE_13
2902,743,91,2025-06-23,5,7838.51,STORE_3
2903,672,78,2025-08-11,10,8794.9,STORE_12
2904,459,97,2025-01-07,2,3001.6,STORE_25
2905,44,69,2025-05-21,9,9111.71,STORE_1
2906,924,60,2025-01-11,10,8007.9,STORE_24
2907,167,94,2025-03-27,7,9224.77,STORE_25
2908,503,92,2025-11-12,8,2842.87,STORE_9
2909,797,37,2025-02-15,6,7263.17,STORE_15
2910,627,46,2025-04-10,10,6509.81,STORE_6
2911,998,33,2025-10-02,10,3077.85,STORE_7
2912,387,28,2025-09-22,10,5492.0,STORE_9
2913,530,51,2025-12-05,9,1635.14,STORE_14
2914,373,48,2025-07-20,2,1105.98,STORE_15
2915,367,2,2025-09-08,10,7095.72,STORE_17
2916,704,24,2025-06-29,8,3602.17,STORE_17
2917,137,42,2025-08-26,8,4945.82,STORE_12
2918,332,26,2025-04-02,3,754.12,STORE_15
2919,274,71,2025-07-18,9,1658.5,STORE_14
2920,295,53,2025-11-28,9,1110.62,STORE_7
2921,331,56,2025-05-27,9,3600.53,STORE_17
2922,889,13,2025-05-19,1,9984.98,STORE_9
